participantId,trialId,trialOrder,responseId,responsePrompt,answer
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","introduction","0","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Delhi-Bihar-RGB","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","51"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Delhi-Bihar-RGB","1","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":7,""scroll"":16,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Uttarakhand-Himachalpradesh-R","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","15"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Uttarakhand-Himachalpradesh-R","2","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Uttarpradesh-Westbengal-R","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","14"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Uttarpradesh-Westbengal-R","3","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Maharashtra-Gujarat-RGB","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","5"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Maharashtra-Gujarat-RGB","4","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Tamilnadu-Karnataka-R","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","21"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Tamilnadu-Karnataka-R","5","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":8,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Kerala-Andhrapradesh-G","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","73"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Kerala-Andhrapradesh-G","6","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":8,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Rajasthan-Haryana-G","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","64"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Rajasthan-Haryana-G","7","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Assam-Odisha-RGB","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","46"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Assam-Odisha-RGB","8","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":2,""scroll"":20,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Punjab-Jharkhand-RGB","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","2"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Punjab-Jharkhand-RGB","9","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Madhyapradesh-Chhattisgarh-R","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","85"
"9d9610ad-62c8-4545-a2c5-36d26e5076cd","Madhyapradesh-Chhattisgarh-R","10","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":8,""scroll"":11,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","participantTags","null","participantTags","undefined","[]"
"a210482b-c7cc-4298-8620-ce15956387a9","introduction","0","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","introduction","0","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":1}"
"a210482b-c7cc-4298-8620-ce15956387a9","Delhi-Bihar-RGB","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","78"
"a210482b-c7cc-4298-8620-ce15956387a9","Delhi-Bihar-RGB","1","windowEvents","undefined","{""focus"":15,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":151,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":25}"
"a210482b-c7cc-4298-8620-ce15956387a9","Uttarakhand-Himachalpradesh-RGB","2","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Uttarakhand-Himachalpradesh-RGB","2","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","Uttarpradesh-Westbengal-R","3","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Uttarpradesh-Westbengal-R","3","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","Maharashtra-Gujarat-RGB","4","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Maharashtra-Gujarat-RGB","4","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","Tamilnadu-Karnataka-R","5","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Tamilnadu-Karnataka-R","5","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","Kerala-Andhrapradesh-G","6","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Kerala-Andhrapradesh-G","6","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","Rajasthan-Haryana-RGB","7","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Rajasthan-Haryana-RGB","7","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","Assam-Odisha-RGB","8","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Assam-Odisha-RGB","8","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","Punjab-Jharkhand-G","9","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Punjab-Jharkhand-G","9","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a210482b-c7cc-4298-8620-ce15956387a9","Madhyapradesh-Chhattisgarh-R","10","","undefined","undefined"
"a210482b-c7cc-4298-8620-ce15956387a9","Madhyapradesh-Chhattisgarh-R","10","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","participantTags","null","participantTags","undefined","[]"
"a596a30d-2d35-48e4-8805-e00009b331a1","introduction","0","","undefined","undefined"
"a596a30d-2d35-48e4-8805-e00009b331a1","introduction","0","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":8,""scroll"":147,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Delhi-Bihar-G","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","50"
"a596a30d-2d35-48e4-8805-e00009b331a1","Delhi-Bihar-G","1","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Uttarakhand-Himachalpradesh-G","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","31"
"a596a30d-2d35-48e4-8805-e00009b331a1","Uttarakhand-Himachalpradesh-G","2","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Uttarpradesh-Westbengal-G","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","70"
"a596a30d-2d35-48e4-8805-e00009b331a1","Uttarpradesh-Westbengal-G","3","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Maharashtra-Gujarat-R","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","5"
"a596a30d-2d35-48e4-8805-e00009b331a1","Maharashtra-Gujarat-R","4","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":116,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Tamilnadu-Karnataka-RGB","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","68"
"a596a30d-2d35-48e4-8805-e00009b331a1","Tamilnadu-Karnataka-RGB","5","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":3,""scroll"":70,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Kerala-Andhrapradesh-RGB","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","69"
"a596a30d-2d35-48e4-8805-e00009b331a1","Kerala-Andhrapradesh-RGB","6","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":3,""scroll"":20,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Rajasthan-Haryana-R","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","89"
"a596a30d-2d35-48e4-8805-e00009b331a1","Rajasthan-Haryana-R","7","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":3,""scroll"":43,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Assam-Odisha-R","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","13"
"a596a30d-2d35-48e4-8805-e00009b331a1","Assam-Odisha-R","8","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":3,""scroll"":42,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Punjab-Jharkhand-G","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","12"
"a596a30d-2d35-48e4-8805-e00009b331a1","Punjab-Jharkhand-G","9","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":30,""visibility"":0}"
"a596a30d-2d35-48e4-8805-e00009b331a1","Madhyapradesh-Chhattisgarh-G","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","100"
"a596a30d-2d35-48e4-8805-e00009b331a1","Madhyapradesh-Chhattisgarh-G","10","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":7,""scroll"":29,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","participantTags","null","participantTags","undefined","[]"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","introduction","0","","undefined","undefined"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","introduction","0","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":2,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Delhi-Bihar-R","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","49"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Delhi-Bihar-R","1","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":2,""keyup"":2,""mousemove"":175,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Uttarakhand-Himachalpradesh-G","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","20"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Uttarakhand-Himachalpradesh-G","2","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Uttarpradesh-Westbengal-RGB","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","2"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Uttarpradesh-Westbengal-RGB","3","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":175,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Maharashtra-Gujarat-G","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","0"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Maharashtra-Gujarat-G","4","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Tamilnadu-Karnataka-R","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","50"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Tamilnadu-Karnataka-R","5","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":2,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Kerala-Andhrapradesh-G","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","69"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Kerala-Andhrapradesh-G","6","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Rajasthan-Haryana-RGB","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","48"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Rajasthan-Haryana-RGB","7","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":46,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Assam-Odisha-R","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","21"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Assam-Odisha-R","8","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Punjab-Jharkhand-RGB","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","1"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Punjab-Jharkhand-RGB","9","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":31,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Madhyapradesh-Chhattisgarh-R","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","100"
"afc9645d-d9cd-4c8a-bf37-de23f5e1a557","Madhyapradesh-Chhattisgarh-R","10","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":53,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","participantTags","null","participantTags","undefined","[]"
"b0a8e88e-577c-447c-92c7-458720ff2eab","introduction","0","","undefined","undefined"
"b0a8e88e-577c-447c-92c7-458720ff2eab","introduction","0","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":0,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Delhi-Bihar-RGB","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","35"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Delhi-Bihar-RGB","1","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Uttarakhand-Himachalpradesh-G","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","0"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Uttarakhand-Himachalpradesh-G","2","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Uttarpradesh-Westbengal-RGB","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","14"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Uttarpradesh-Westbengal-RGB","3","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Maharashtra-Gujarat-RGB","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","1"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Maharashtra-Gujarat-RGB","4","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":2,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Tamilnadu-Karnataka-RGB","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","38"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Tamilnadu-Karnataka-RGB","5","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":1,""scroll"":7,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Kerala-Andhrapradesh-RGB","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","52"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Kerala-Andhrapradesh-RGB","6","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Rajasthan-Haryana-G","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","44"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Rajasthan-Haryana-G","7","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Assam-Odisha-R","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","0"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Assam-Odisha-R","8","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Punjab-Jharkhand-G","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","14"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Punjab-Jharkhand-G","9","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Madhyapradesh-Chhattisgarh-R","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","46"
"b0a8e88e-577c-447c-92c7-458720ff2eab","Madhyapradesh-Chhattisgarh-R","10","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":1,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","participantTags","null","participantTags","undefined","[]"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","introduction","0","","undefined","undefined"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","introduction","0","windowEvents","undefined","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":4,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Delhi-Bihar-R","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","27"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Delhi-Bihar-R","1","windowEvents","undefined","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":133,""mousedown"":7,""mouseup"":5,""resize"":0,""scroll"":15,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Uttarakhand-Himachalpradesh-R","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","14"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Uttarakhand-Himachalpradesh-R","2","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":60,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Uttarpradesh-Westbengal-G","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","10"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Uttarpradesh-Westbengal-G","3","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":51,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Maharashtra-Gujarat-RGB","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","0"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Maharashtra-Gujarat-RGB","4","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":45,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":10,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Tamilnadu-Karnataka-RGB","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","34"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Tamilnadu-Karnataka-RGB","5","windowEvents","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":6,""mouseup"":5,""resize"":0,""scroll"":70,""visibility"":0}"
